h3_address,rolling_30d_mean_norm,rolling_7d_mean_norm,tile_crime_density_percentile,tile_momentum,neighbor_lag_1d_norm,lag_1d
882664cd6bfffff,0.563407154446506,0.6036505226212564,0.4725787631271879,0.7863161994605581,8.45110731669759,0.0
882664cd6dfffff,0.845110731669759,1.2073010452425128,0.5064177362893816,1.2715434587277208,0.0,0.0
882664cd81fffff,1.5493696747278918,0.0,0.7852975495915985,0.9433155086075024,0.0,0.0
882664cd83fffff,1.126814308893012,1.8109515678637693,0.7747957992998833,1.0129077245475087,0.0,0.0
882664cd85fffff,0.281703577223253,0.6036505226212564,0.29054842473745623,1.6045204960515018,0.0,0.0
882664cd87fffff,0.0,0.0,0.10151691948658109,0.0001107048897492723,0.0,0.0
882664cd89fffff,1.2676660975046385,2.4146020904850256,0.868144690781797,1.1303569060727268,4.225553658348795,0.3333333333333333
882664cd8bfffff,0.563407154446506,0.0,0.7129521586931156,0.526992750724638,4.225553658348795,0.0
882664cd8dfffff,1.5493696747278916,2.4146020904850256,0.7631271878646441,1.3382955964303511,0.0,0.0
882664cd91fffff,0.7042589430581326,0.6036505226212564,0.646441073512252,0.7711407790567351,4.225553658348795,0.0
882664cd93fffff,1.4085178861162648,1.2073010452425128,0.7689614935822636,0.8145795498672364,12.676660975046383,0.0
882664cd95fffff,0.563407154446506,0.6036505226212564,0.7607934655775962,0.5082250870988299,12.676660975046383,0.0
882664cd97fffff,0.845110731669759,0.6036505226212564,0.5554259043173863,0.9992677323240405,8.45110731669759,0.0
882664cd99fffff,0.7042589430581326,0.0,0.49241540256709454,0.8202397096085722,8.45110731669759,0.0
882664cd9bfffff,0.845110731669759,1.8109515678637693,0.704784130688448,1.3899123120448296,8.45110731669759,0.3333333333333333
882664cd9dfffff,0.4225553658348795,1.2073010452425128,0.411901983663944,1.358130434650076,8.45110731669759,0.0
882664cda1fffff,0.0,0.0,0.16919486581096846,0.15627930655879796,4.225553658348795,0.0
882664cda5fffff,0.0,0.0,0.1073512252042007,0.00021679819856556103,0.0,0.0
882664cda9fffff,0.0,0.0,0.3045507584597433,0.15954130272490322,0.0,0.0
882664cdabfffff,0.1408517886116265,0.0,0.16569428238039674,0.8138804750998546,0.0,0.0
882664cdadfffff,0.281703577223253,0.0,0.34655775962660446,0.34464179533815087,4.225553658348795,0.0
882664cdb1fffff,0.0,0.0,0.09568261376896149,1.767525511152597e-05,0.0,0.0
882664cdb3fffff,0.1408517886116265,0.0,0.2532088681446908,0.43227693829299724,0.0,0.0
882664cdb5fffff,0.0,0.0,0.054842473745624266,9.41553323995524e-09,0.0,0.0
882664cdb7fffff,0.281703577223253,0.0,0.3500583430571762,0.28895355214617785,0.0,0.0
882664cdb9fffff,1.2676660975046385,1.2073010452425128,0.6522753792298717,1.213778305751996,0.0,0.3333333333333333
882664cdbbfffff,0.0,0.0,0.34305717619603265,0.10502611984405678,4.225553658348795,0.0
882664cdbdfffff,0.1408517886116265,0.0,0.24037339556592766,0.3500156033216979,0.0,0.0
882664cdc1fffff,1.2676660975046385,1.2073010452425128,0.8623103850641773,0.8031293759639929,8.45110731669759,0.0
882664cdc3fffff,1.8310732519511443,1.2073010452425128,0.9148191365227539,0.5917682366833091,8.45110731669759,0.0
882664cdc5fffff,0.9859625202813854,1.8109515678637693,0.7876312718786465,1.1193063317345295,0.0,0.3333333333333333
882664cdc7fffff,3.9438500811255417,6.640155748833821,0.9859976662777129,1.2430563477145506,4.225553658348795,0.0
882664cdc9fffff,1.9719250405627708,1.8109515678637693,0.8949824970828472,1.0116463910293234,12.676660975046383,0.0
